skin_Y,skin_Cr,skin_Cb,hair_R,hair_G,hair_B,eye_R,eye_G,eye_B,contrast,label
51.92765625,144.9684375,118.74828125,42.44875,51.2653125,83.679375,31.43,38.70666666666666,65.79583333333333,40.95514735639924,TONE 4
57.69625,146.17703125,117.89109375,39.0878125,44.1625,63.239375,47.99583333333333,58.9525,92.45666666666666,47.63671391101615,TONE 4
39.0378125,132.5240625,120.5325,29.21125,39.989375,46.8159375,25.638333333333332,37.30916666666667,44.35583333333334,13.747360164750722,TONE 4
35.79578125,132.09109375,120.9653125,32.2075,42.9403125,47.0978125,15.6175,27.61916666666667,32.8325,14.073674873234069,TONE 4
126.68078125,121.333125,132.259375,148.81375,143.7646875,132.0134375,149.85916666666665,144.60916666666665,132.72916666666666,54.300227393055174,TONE 4
43.61453125,141.984375,120.7475,28.7453125,33.968125,57.373125,20.745833333333334,25.201666666666668,44.0425,27.006671427214055,TONE 4
43.88859375,143.060625,120.620625,42.7975,49.6146875,80.7209375,33.32666666666667,39.19416666666667,65.93166666666667,35.140089607028614,TONE 4
44.94609375,142.30875,120.6284375,48.7740625,55.5171875,82.21125,33.80083333333334,39.37166666666667,63.5575,59.99706667727598,TONE 4
147.99078125,117.77171875,140.41203125,175.16375,156.43375,138.4065625,177.53333333333333,156.86666666666667,137.985,33.664476841917505,TONE 4
68.02859375,133.78984375,117.92625,49.966875,67.8884375,76.210625,47.645,64.84416666666667,73.58666666666667,11.681711640824517,TONE 4
39.42515625,141.173125,121.4190625,33.5478125,38.3421875,63.4875,22.010833333333334,26.3325,46.068333333333335,26.75281803940241,TONE 4
159.69328125,136.56765625,122.5240625,157.0625,162.7515625,179.2665625,149.9775,155.66583333333332,171.08666666666667,20.977312733284027,TONE 4
44.65640625,134.77453125,123.97046875,16.884375,19.7015625,28.01625,32.025,32.7775,44.02,17.5168431515927,TONE 4
155.5475,137.86171875,121.526875,159.7634375,168.4584375,189.338125,152.51666666666668,161.355,180.7075,21.09209609302736,TONE 4
61.74875,150.3759375,119.52234375,36.779375,39.68125,69.5603125,47.60666666666667,51.1975,97.50833333333334,52.69613971259541,TONE 4
32.33921875,142.93765625,122.8678125,18.24,17.60375,43.0621875,16.4025,16.525833333333335,39.888333333333335,28.32683005050159,TONE 4
42.9775,145.17875,122.035,35.104375,35.7646875,66.88125,22.503333333333334,22.419166666666666,47.93333333333333,47.30650934805378,TONE 4
62.23703125,138.08109375,118.8721875,37.41125,48.684375,65.860625,37.803333333333335,49.23166666666667,66.35416666666667,24.00165386279402,TONE 4
132.718125,135.71625,122.5359375,140.159375,146.55125,161.876875,134.23,139.4475,153.3275,39.23404843551071,TONE 4
55.0109375,147.10625,120.9065625,27.9615625,29.37875,56.1484375,29.076666666666668,29.989166666666666,60.1425,46.206328751698074,TONE 4
54.93046875,137.76078125,118.76671875,34.721875,47.945,65.035625,30.898333333333333,44.13333333333333,61.14083333333333,17.527787528646478,TONE 4
44.53203125,144.15625,122.38140625,56.03125,60.35375,88.8784375,42.7975,43.48,75.52,60.97546128832791,TONE 4
55.375,137.7053125,120.6765625,40.091875,50.43,66.970625,32.30833333333333,43.43083333333333,58.5925,16.811031335833473,TONE 4
139.61046875,137.921875,121.8096875,142.0696875,151.41375,167.3253125,136.87666666666667,141.5225,160.22916666666666,19.012519765916746,TONE 4
51.6115625,146.86390625,120.9265625,23.789375,24.1965625,49.0203125,35.53666666666667,37.86,73.9,46.81537483452952,TONE 4
32.88796875,141.4340625,123.06125,22.44875,21.258125,50.0040625,21.009166666666665,18.191666666666666,45.2975,25.679223166550425,TONE 4
47.05890625,145.29375,122.075625,29.125625,28.5978125,57.8946875,24.400833333333335,23.294166666666666,48.495,46.918234219517466,TONE 4
63.23015625,135.9246875,120.20953125,38.4196875,48.1421875,61.0403125,48.37,60.44416666666667,73.71,15.026612953669066,TONE 4
65.0346875,136.29375,121.0746875,55.5571875,64.4428125,79.6803125,49.12833333333333,57.9925,72.425,13.687820279152374,TONE 4
60.58125,147.27421875,120.68390625,40.26875,42.9409375,69.5775,33.528333333333336,34.21666666666667,66.72,55.37530728907403,TONE 4
36.1790625,143.1759375,123.14328125,27.353125,26.2503125,53.7621875,20.6475,19.360833333333332,43.375,37.24371838202215,TONE 4
71.99953125,134.36109375,128.621875,78.7596875,79.1259375,88.8196875,77.51083333333334,75.335,88.77,23.647873429761077,TONE 4
141.50796875,118.174375,145.36390625,168.1390625,139.77125,124.244375,166.62166666666667,137.18916666666667,123.085,39.87767483623355,TONE 4
156.18625,139.11921875,118.94625,153.0940625,161.8078125,181.1265625,147.22,158.22666666666666,178.81,27.634579673843422,TONE 4
95.240625,118.0365625,121.38125,80.22375,97.4778125,73.3240625,69.43083333333334,91.80333333333333,67.99666666666667,22.728023082075904,TONE 4
97.120625,105.34109375,135.66859375,99.9003125,107.174375,63.705,109.58583333333333,111.65833333333333,64.9325,25.452335498142403,TONE 4
105.91453125,113.1446875,132.4025,96.590625,94.0540625,69.276875,139.6575,127.25333333333333,98.74,27.25745926856537,TONE 4
111.12453125,106.2309375,168.8709375,110.6628125,77.1228125,67.03375,157.72666666666666,100.49666666666667,77.5725,24.08154918059675,TONE 4
134.870625,127.640625,111.9825,189.3978125,156.8253125,154.1725,127.68833333333333,119.04916666666666,115.69666666666667,23.707303875058738,TONE 4
169.4184375,127.975625,105.96484375,209.09875,176.69,176.5040625,150.27916666666667,148.4275,142.7475,22.501751697090164,TONE 4
53.8328125,125.89265625,134.55375,68.0028125,56.0515625,54.8128125,70.20416666666667,55.62166666666667,53.045,12.42601001224347,TONE 4
131.7025,114.49265625,154.19046875,108.1875,99.7540625,100.5746875,135.94666666666666,117.1575,113.17,39.59988413555493,TONE 4
108.485625,101.43640625,185.1890625,94.750625,74.023125,60.943125,178.21916666666667,96.39416666666666,60.1325,26.084385271352957,TONE 4
148.74046875,131.381875,115.73703125,133.481875,155.79125,135.6740625,122.72166666666666,145.51916666666668,138.48833333333334,14.125484132942134,TONE 4
136.93515625,131.1153125,132.6515625,99.2090625,103.2703125,141.050625,64.99166666666666,69.62916666666666,103.48083333333334,58.53913164814947,TONE 4
118.81875,132.01734375,109.98296875,74.28,90.3725,91.689375,90.46166666666667,130.08,134.34833333333333,31.072759363106133,TONE 4
78.76265625,121.6646875,125.24625,88.4228125,99.2621875,79.8071875,81.36583333333333,93.2725,74.2,18.151612629185323,TONE 4
80.9509375,115.61671875,127.748125,68.0103125,78.138125,57.6596875,79.43333333333334,95.6425,68.9575,14.090842254457327,TONE 4
116.34171875,131.11375,109.4378125,79.393125,97.25,98.80125,88.35916666666667,127.86083333333333,130.7025,28.701347713032135,TONE 4
146.57125,137.19,125.7153125,50.4309375,68.50625,125.0565625,39.33583333333333,51.68,94.32416666666667,58.27105807412029,TONE 4
192.68359375,129.93796875,76.40453125,154.0596875,197.3371875,183.03125,93.7175,201.88833333333332,188.66916666666665,18.97684354797644,TONE 4
192.535625,129.734375,77.28859375,155.9503125,197.0765625,182.9934375,94.97416666666666,202.39083333333335,188.70666666666668,21.388143931627166,TONE 4
115.354375,142.1290625,111.096875,74.19375,98.04,120.1240625,78.42916666666666,102.9,125.86,20.439078883584138,TONE 4
195.95734375,128.909375,77.60234375,151.8465625,199.6890625,185.1421875,87.21333333333334,201.1775,186.11916666666667,20.771200053063257,TONE 4
75.54765625,122.048125,119.63046875,103.22375,117.595,102.974375,54.7075,78.46333333333334,63.126666666666665,18.132844973693455,TONE 4
113.86046875,164.96640625,113.8678125,101.7303125,84.5525,116.3896875,77.3,67.46,116.96333333333334,36.75801528060751,TONE 5
165.5978125,134.42,127.4684375,189.060625,184.9340625,198.0340625,171.62916666666666,167.8725,181.295,50.64992576129184,TONE 5
68.52625,135.54015625,120.855625,47.211875,55.756875,67.5128125,90.43416666666667,116.56666666666666,131.96,61.876696005235885,TONE 5
213.79640625,131.8403125,129.02140625,222.1696875,216.549375,226.7884375,215.05916666666667,210.51583333333335,218.11166666666668,32.1321274061394,TONE 5
101.64890625,139.27875,121.7421875,122.9746875,152.7253125,200.2878125,125.8975,148.39833333333334,205.73583333333335,73.06022287613143,TONE 5
116.49234375,160.06984375,110.1196875,81.8853125,96.648125,160.006875,98.96833333333333,104.56916666666666,154.35416666666666,57.780636939722285,TONE 5
62.2653125,137.84375,123.859375,114.0928125,131.4415625,180.48625,76.595,89.81916666666666,147.72833333333332,66.63996308146768,TONE 5
210.88640625,130.98515625,132.2078125,220.2728125,208.214375,216.22375,214.35166666666666,202.97166666666666,210.96583333333334,13.435935131927923,TONE 5
32.7303125,135.37921875,127.11609375,45.4778125,42.14875,59.3490625,28.761666666666667,25.528333333333332,41.345,13.771509400842742,TONE 5
95.16890625,157.5171875,112.1303125,74.64,87.391875,151.5059375,68.38166666666666,70.81583333333333,114.1825,53.53757819230806,TONE 5
71.9475,136.55828125,128.37328125,54.7284375,49.9415625,68.3984375,75.60166666666667,68.0275,87.78333333333333,24.235109008213684,TONE 5
121.2996875,158.6728125,111.770625,107.963125,126.7596875,180.965,74.15833333333333,86.08333333333333,146.30833333333334,65.87516616191093,TONE 5
150.31546875,156.4040625,110.216875,153.4409375,173.0665625,216.2840625,85.10916666666667,98.23333333333333,151.1525,69.69173086154125,TONE 5
199.8965625,130.05578125,132.70125,213.5009375,204.1725,208.3375,188.07666666666665,178.22,182.71666666666667,42.99099873792623,TONE 5
151.67734375,156.8675,112.31125,122.5275,140.6490625,185.333125,133.93416666666667,146.37916666666666,204.405,70.27363524379183,TONE 5
114.8340625,139.98828125,117.54296875,93.1184375,106.144375,129.043125,97.87,111.63,131.5875,38.10110680996518,TONE 5
126.62234375,157.0565625,113.045,124.5459375,138.4653125,190.7265625,82.3675,93.3125,152.09083333333334,66.99926167725657,TONE 5
126.7878125,157.89453125,113.19296875,131.633125,146.2559375,196.906875,87.25416666666666,96.16833333333334,160.19333333333333,69.84208285179861,TONE 5
126.09375,164.188125,111.31828125,105.741875,122.5746875,192.3496875,70.74583333333334,78.72,138.52333333333334,59.370297762217554,TONE 5
123.98,128.12640625,133.13171875,128.8984375,119.9278125,123.0165625,119.82166666666667,110.85,113.42583333333333,46.23647735256628,TONE 5
159.4696875,154.955625,112.66953125,156.4590625,178.31375,217.5959375,135.71416666666667,150.6425,206.4925,72.909805325137,TONE 5
125.25546875,160.28984375,111.54,108.19625,129.32,189.46375,79.82916666666667,90.24833333333333,154.60333333333332,67.89031071584792,TONE 5
130.629375,159.5678125,111.11921875,113.6084375,134.9828125,194.0878125,83.34583333333333,95.0025,158.8875,69.27903514332456,TONE 5
131.30328125,159.28828125,111.07859375,110.080625,131.6221875,190.460625,81.74166666666666,93.69416666666666,157.74166666666667,69.85396616974856,TONE 5
91.3471875,155.85078125,113.98109375,101.1209375,114.7221875,168.0515625,56.9725,65.88416666666667,123.58416666666666,61.32962893760548,TONE 5
91.55046875,158.6428125,113.43203125,73.5240625,91.67,156.114375,47.19583333333333,54.145833333333336,111.64333333333333,61.12567843967051,TONE 5
131.6371875,158.98625,107.52875,108.60625,139.6365625,197.881875,76.595,98.94666666666667,152.94583333333333,57.734036594629345,TONE 5
117.96953125,156.338125,110.01546875,105.6978125,129.8775,178.8265625,83.765,99.6275,152.48333333333332,63.94381797560653,TONE 5
92.86015625,157.0575,112.16609375,75.07375,96.7128125,155.13125,51.445,62.76583333333333,120.93416666666667,58.20915143896512,TONE 5
98.88,155.26421875,112.16015625,91.4971875,109.0734375,155.726875,57.35166666666667,71.40333333333334,124.235,61.868156122672474,TONE 5
98.189375,155.721875,112.021875,76.830625,95.0915625,143.6196875,51.44583333333333,64.81166666666667,118.70416666666667,58.27901943619484,TONE 5
93.20953125,156.93640625,112.85859375,112.7078125,127.8453125,181.37125,53.00416666666667,63.15083333333333,117.90083333333334,63.35359828058308,TONE 5
52.708125,148.00578125,115.360625,38.4625,53.9809375,89.615625,29.52166666666667,41.07666666666667,73.39666666666666,33.96550148003118,TONE 5
48.0121875,144.83484375,116.9328125,36.3409375,51.5159375,83.5384375,23.785833333333333,34.340833333333336,60.48,31.580713847210212,TONE 5
50.60890625,147.6178125,114.7525,27.97875,47.1703125,87.80875,19.6475,33.89833333333333,66.71833333333333,39.234206415376555,TONE 5
47.14203125,142.47265625,118.3203125,54.355625,69.4075,99.0290625,31.249166666666667,43.160833333333336,69.445,34.94044420667831,TONE 5
49.44671875,142.7265625,118.684375,52.36,65.90625,93.498125,31.841666666666665,42.5425,67.68666666666667,39.20423682281515,TONE 5
57.968125,144.58796875,117.34765625,51.385625,66.5365625,97.6128125,50.9375,63.74,93.78666666666666,38.577928231948576,TONE 5
45.516875,143.47625,118.44640625,42.109375,56.31875,86.084375,24.371666666666666,33.998333333333335,58.51,32.970663596559596,TONE 5
119.533125,123.6921875,129.73828125,129.0371875,126.829375,116.9575,127.77,126.01416666666667,116.33416666666666,22.865155732016675,TONE 5
43.48328125,143.0440625,118.70671875,45.1225,59.2996875,88.64125,27.63,37.98833333333334,63.30416666666667,33.7134733496769,TONE 5
41.524375,144.1378125,118.0821875,29.8996875,45.1275,78.491875,19.09,27.87,51.99916666666667,38.311762992062896,TONE 5
53.4575,143.60484375,118.018125,61.3521875,74.6703125,104.6025,38.310833333333335,49.51583333333333,78.1075,47.13231912496456,TONE 5
57.71734375,145.0696875,117.41046875,48.9409375,62.81125,91.9765625,66.94,79.11333333333333,110.6625,38.42793778720763,TONE 5
47.5565625,143.760625,118.2478125,47.8003125,62.22125,91.441875,26.615833333333335,37.26083333333333,63.14416666666666,35.397282495261905,TONE 5
43.23640625,144.980625,117.243125,27.9809375,45.6340625,81.6934375,17.969166666666666,28.974166666666665,56.821666666666665,37.86046351762449,TONE 5
85.544375,151.71390625,111.92234375,68.1896875,92.058125,130.9703125,47.520833333333336,64.78833333333333,102.77833333333334,52.86718442625823,TONE 5
36.49734375,140.319375,119.29265625,25.4425,37.5221875,60.9284375,25.229166666666668,35.8,57.861666666666665,26.862536119985023,TONE 5
32.2821875,141.00265625,119.33578125,19.3265625,31.77625,56.39125,13.979166666666666,23.57,44.844166666666666,27.933469266768494,TONE 5
93.0896875,124.518125,129.909375,98.0615625,96.8109375,89.47875,95.32583333333334,94.35166666666667,86.9425,16.787784455892325,TONE 5
32.54359375,139.7053125,120.06171875,29.8928125,41.7065625,64.1928125,16.409166666666668,24.955833333333334,43.66833333333334,24.964766367022143,TONE 5
51.01109375,126.59625,129.494375,65.1121875,63.5859375,60.846875,50.1375,49.4725,44.670833333333334,21.787741245881826,TONE 5
25.8625,139.2571875,121.1153125,19.7853125,29.953125,51.99,10.663333333333334,17.093333333333334,35.65833333333333,22.17107698487773,TONE 5
25.49859375,139.224375,121.4315625,16.238125,26.544375,49.240625,11.235,17.929166666666667,37.05416666666667,25.087769286048534,TONE 5
35.0675,140.21984375,120.578125,31.0284375,41.131875,63.8790625,27.173333333333332,35.78666666666667,57.2425,36.50400931921725,TONE 5
27.44078125,139.4375,120.8415625,18.5409375,29.0521875,51.333125,11.3975,18.564166666666665,37.43333333333333,22.773123577531038,TONE 5
28.6459375,140.50796875,120.22234375,16.160625,27.023125,52.15625,11.6625,19.876666666666665,41.13583333333333,27.805337327750582,TONE 5
35.618125,139.869375,120.02296875,31.8903125,43.045625,65.019375,19.745833333333334,28.843333333333334,47.185833333333335,33.920122112020394,TONE 5
115.52296875,157.615,114.75015625,136.978125,148.001875,196.264375,88.56083333333333,100.11166666666666,156.01833333333335,51.664719585993836,TONE 5
124.766875,158.2740625,115.14375,123.1875,132.95625,181.776875,86.82,96.74166666666666,153.69166666666666,56.24461229273432,TONE 5
126.30015625,156.27625,113.586875,122.7025,138.7384375,185.1965625,84.87166666666667,100.45083333333334,152.13333333333333,50.86118033480323,TONE 5
127.43234375,151.428125,118.2003125,92.171875,92.655625,107.80125,105.05333333333333,115.77,157.67166666666665,60.65101825772899,TONE 5
121.765,158.97859375,110.6540625,103.58375,125.4053125,180.075625,80.37833333333333,98.25333333333333,153.99333333333334,53.18630220836353,TONE 5
114.2303125,156.5534375,115.1146875,106.1284375,118.62875,171.0665625,79.09,86.575,135.8125,52.350035437613364,TONE 5
115.24015625,155.2921875,114.43984375,103.0003125,117.281875,165.7196875,76.58333333333333,88.965,138.4375,51.58861223797361,TONE 5
123.736875,155.96921875,114.2271875,113.994375,127.5540625,176.5975,84.84333333333333,95.48833333333333,143.58583333333334,52.25380610613451,TONE 5
127.34828125,153.51578125,117.08984375,109.3846875,110.4484375,137.0025,86.17,95.6925,142.1275,55.86797424640972,TONE 5
117.65671875,156.7878125,114.1025,103.291875,116.0596875,169.52625,92.29083333333334,102.87333333333333,155.90166666666667,53.774889432423514,TONE 5
122.45296875,157.7065625,113.11171875,100.9209375,114.4209375,166.9603125,85.77166666666666,95.98166666666667,149.41333333333333,53.894282860934105,TONE 5
118.74,157.8309375,115.31359375,108.7128125,120.0715625,176.769375,93.82166666666667,101.63916666666667,159.18583333333333,53.127322690253976,TONE 5
119.7428125,154.88984375,115.1521875,107.6365625,119.3790625,170.6734375,104.67416666666666,111.96,159.565,44.57337864952998,TONE 5
116.86515625,153.8946875,117.4528125,68.5409375,72.4303125,85.073125,105.56833333333333,112.13916666666667,160.40666666666667,56.103934767336064,TONE 5
115.02421875,156.7603125,114.04890625,92.6459375,103.1771875,144.215,74.09166666666667,86.62166666666667,136.985,45.31170984017266,TONE 5
138.3828125,158.88734375,107.611875,57.011875,66.40125,98.0703125,71.2425,90.10666666666667,142.00416666666666,51.33899753422709,TONE 5
167.0128125,138.61265625,119.56734375,137.8634375,140.05125,157.6465625,147.8775,159.15666666666667,179.38166666666666,40.503973260780235,TONE 5
134.321875,139.5846875,119.8034375,87.111875,98.6578125,124.38625,104.89166666666667,114.0375,134.075,36.57447507291629,TONE 5
44.14484375,135.8321875,123.865625,37.800625,40.9809375,57.6353125,33.553333333333335,35.818333333333335,50.659166666666664,15.564440223450859,TONE 5
232.30734375,128.8496875,130.19265625,212.998125,213.450625,223.5215625,227.38833333333332,224.08,229.6525,11.733581978236653,TONE 5
129.25125,158.74984375,108.97546875,52.258125,57.0290625,79.3890625,55.27916666666667,62.736666666666665,105.44666666666667,51.42890351926993,TONE 5
148.7134375,129.323125,130.01203125,141.5990625,137.91375,146.60375,172.0975,163.14,165.1175,49.42801277094169,TONE 5
28.53203125,129.835,128.3878125,39.5796875,40.0484375,50.249375,35.92666666666667,35.82333333333333,43.9325,12.356287151082238,TONE 5
56.49640625,130.75578125,126.01796875,61.998125,66.011875,72.98375,57.37166666666667,59.70666666666666,63.983333333333334,12.023537313094472,TONE 5
127.8421875,131.47734375,128.4565625,140.4015625,138.8840625,146.6415625,146.55583333333334,142.67416666666668,148.61666666666667,37.88355393814544,TONE 5
134.2746875,131.9446875,124.995,90.534375,94.2965625,105.216875,123.44166666666666,130.54666666666665,138.10416666666666,39.29852900933443,TONE 5
159.1778125,132.41203125,125.69625,187.4503125,186.8590625,192.3759375,155.615,156.5,165.3375,43.764079618728125,TONE 5
227.5934375,131.764375,125.718125,218.9565625,222.46375,231.8603125,223.17916666666667,225.1825,234.01416666666665,14.85375577452972,TONE 5
213.41953125,131.93515625,126.3996875,193.465,193.6665625,206.3559375,195.43,197.57166666666666,206.035,41.872237224412785,TONE 5
180.840625,137.1740625,121.72328125,206.801875,206.7353125,216.221875,155.115,166.07,187.23666666666668,42.050905105568184,TONE 5
219.34203125,125.02890625,131.35390625,158.1975,156.4675,155.3965625,219.35416666666666,214.93333333333334,210.7025,45.559323627105954,TONE 5
223.95078125,129.93421875,129.87890625,228.84875,223.916875,229.1075,232.4275,226.39833333333334,231.39833333333334,22.50912017326255,TONE 5
192.65875,127.6015625,131.696875,211.6009375,202.1753125,201.6990625,211.2775,200.22333333333333,198.77833333333334,44.318004102953175,TONE 5
153.30125,143.92015625,114.68859375,87.190625,108.968125,148.4765625,151.90666666666667,170.03416666666666,194.29166666666666,45.364568529966206,TONE 5
121.57890625,156.51296875,110.99515625,42.23375,52.0240625,77.1271875,55.52166666666667,72.14666666666666,117.86583333333333,50.92247051002509,TONE 5
65.96453125,142.69125,117.48,64.674375,75.6984375,104.541875,53.48916666666667,65.555,94.30583333333334,15.166599953495675,TONE 5
52.79515625,133.2759375,124.76953125,46.2625,48.275625,58.2646875,45.56333333333333,49.49166666666667,59.123333333333335,12.334318639369588,TONE 5
214.6140625,131.0759375,124.9990625,199.7065625,204.40625,211.9221875,203.7175,207.74666666666667,213.59,43.34059564011552,TONE 5
124.65921875,146.791875,105.9965625,68.3896875,82.9690625,105.1271875,90.62083333333334,114.655,140.24666666666667,34.88786571427808,TONE 5
97.19109375,151.078125,116.6890625,39.2046875,47.4425,76.525625,56.086666666666666,67.16916666666667,113.865,42.909540312841564,TONE 5
79.90703125,83.20078125,155.63796875,130.5403125,103.7934375,19.9484375,137.38916666666665,110.65,27.213333333333335,19.723320514669307,TONE 5
126.323125,152.08171875,114.595625,37.9865625,50.3359375,84.4975,90.39166666666667,107.96083333333333,158.2075,50.69868919387857,TONE 5
200.3475,129.3971875,132.6321875,220.28,210.9103125,213.1796875,207.64333333333335,195.615,198.98416666666665,15.111325455577186,TONE 5
102.69484375,75.46875,169.55984375,186.8484375,132.9678125,36.3921875,177.26166666666666,125.66666666666667,29.1925,11.750536394565144,TONE 5
100.1934375,80.73203125,161.9328125,166.9140625,128.0846875,37.40625,164.34833333333333,126.28,36.193333333333335,12.644906085455913,TONE 5
70.255,148.7634375,112.99390625,30.9390625,42.4090625,72.1534375,41.37833333333333,59.94916666666666,99.30583333333334,17.568370396094654,TONE 5
166.174375,122.63171875,138.9640625,173.5128125,154.785,149.661875,192.5625,174.3425,166.32916666666668,56.72726267950887,TONE 5
83.3378125,154.71734375,111.975625,46.2034375,63.63,112.3596875,55.01833333333333,72.31583333333333,123.50083333333333,14.459536883921974,TONE 5
217.41875,126.04265625,133.914375,243.57,233.9409375,231.084375,226.88333333333333,214.555,212.56666666666666,23.48652626486088,TONE 5
196.14265625,134.96796875,123.94609375,197.063125,198.9115625,211.6684375,185.32583333333332,187.4725,201.52416666666667,22.015582788547185,TONE 5
68.62484375,140.09796875,119.0703125,94.6575,96.171875,101.9703125,80.57666666666667,83.01833333333333,95.48833333333333,28.584309609021084,TONE 5
122.6978125,130.189375,125.55046875,113.5075,116.0515625,119.89625,104.37166666666667,110.0175,112.79583333333333,37.210868808513126,TONE 5
81.1240625,148.1509375,115.984375,49.6121875,58.2359375,87.434375,58.2675,69.2,103.26416666666667,16.79770577125043,TONE 5
110.63640625,65.81390625,182.255,213.3459375,140.475,29.13125,209.0,133.04916666666668,20.685,16.18144955798151,TONE 5
139.06203125,126.17828125,134.86625,113.1425,106.3178125,107.5315625,141.86416666666668,130.40666666666667,125.79333333333334,48.75741212543355,TONE 5
107.69578125,72.33015625,176.70078125,191.8615625,127.9671875,25.5715625,194.24583333333334,129.3675,30.481666666666666,12.597742878785866,TONE 5
197.779375,131.18015625,129.734375,198.775625,196.9134375,201.1765625,202.81416666666667,197.695,202.08166666666668,27.361004850699473,TONE 5
61.8753125,96.31265625,159.66703125,102.0971875,64.3834375,16.3953125,131.39833333333334,83.8975,23.3275,19.398211049217917,TONE 5
109.90984375,65.09234375,183.2503125,208.561875,138.67875,30.1221875,207.14416666666668,135.97666666666666,23.394166666666667,12.610487613267578,TONE 5
75.8109375,99.78046875,146.26703125,89.338125,75.5015625,38.148125,91.62166666666667,73.92,26.559166666666666,23.283034160615212,TONE 5
43.06921875,136.34515625,122.39984375,43.6834375,49.7090625,66.42125,36.89833333333333,44.9025,61.02583333333333,15.890322614546722,TONE 5
77.2728125,128.8521875,132.15703125,114.3653125,101.670625,100.733125,89.01166666666667,77.0175,78.925,26.020098336430245,TONE 5
110.945,71.33703125,178.843125,209.044375,137.7771875,32.563125,207.99666666666667,137.75166666666667,34.70583333333333,13.217911445364582,TONE 5
75.62640625,177.3584375,90.6228125,11.345,54.40875,144.9378125,8.031666666666666,52.285833333333336,145.92833333333334,18.576407527947243,TONE 5
53.24328125,152.8578125,109.16640625,21.1903125,58.441875,145.995,10.979166666666666,41.39,123.8825,24.325929424381712,TONE 5
96.82875,181.01390625,83.53421875,5.6959375,23.1565625,78.8303125,2.6475,52.39083333333333,146.2225,27.850470519858366,TONE 5
124.0340625,187.09359375,76.73140625,9.4771875,45.5265625,120.79375,20.928333333333335,79.24916666666667,181.4575,34.20645158547398,TONE 5
83.6028125,175.219375,92.83296875,12.3078125,43.659375,116.126875,5.9125,34.34916666666667,119.13166666666666,20.760909838428926,TONE 5
136.6325,186.3715625,78.40203125,52.35625,113.0271875,218.1353125,45.31916666666667,111.6075,223.13833333333332,15.720023949866459,TONE 5
115.14953125,189.03203125,82.93265625,5.1653125,29.6853125,97.8665625,18.32,58.848333333333336,161.335,41.63461915206503,TONE 5
76.21015625,173.30828125,90.97359375,7.0796875,53.3121875,141.2884375,8.159166666666666,52.47083333333333,140.72916666666666,12.296278477246684,TONE 5
59.2503125,164.7640625,106.86484375,19.65625,39.245,105.584375,27.606666666666666,48.88916666666667,120.38833333333334,17.13788505008713,TONE 5
111.4490625,181.6284375,94.3728125,9.6559375,24.0,81.42875,33.729166666666664,61.825833333333335,155.45583333333335,42.73520912426164,TONE 5
72.6771875,169.48453125,97.88171875,6.27625,35.3609375,101.115,17.7525,55.04833333333333,131.99583333333334,16.004564283275567,TONE 5
88.44359375,177.5096875,91.803125,38.8559375,77.92875,167.1075,22.178333333333335,63.3875,155.04583333333332,23.516577803541058,TONE 5
76.77125,173.11625,91.77640625,6.674375,40.3671875,106.895,12.778333333333334,61.01833333333333,146.32916666666668,18.71338368973861,TONE 5
84.01125,175.7525,92.46640625,31.4275,71.769375,160.57875,19.675833333333333,61.899166666666666,155.99,35.37857738346046,TONE 5
116.81765625,183.47578125,77.3328125,29.1778125,94.30875,192.3090625,13.1875,78.89166666666667,185.14333333333335,20.503237340097662,TONE 5
106.84453125,188.84984375,86.93171875,6.3490625,32.695,107.10375,20.913333333333334,56.035833333333336,161.03333333333333,39.77831114419483,TONE 5
78.65953125,177.545,92.35625,24.4221875,65.0375,159.0428125,13.754166666666666,52.69,143.08666666666667,15.53573715339491,TONE 5
74.125625,142.44375,114.28859375,29.0115625,57.7434375,136.63625,32.4225,49.99916666666667,99.165,27.165293313159715,TONE 5
46.47453125,143.45609375,119.5740625,14.785,19.5465625,35.6065625,25.625,33.535,60.839166666666664,18.69840463834749,TONE 5
171.59265625,125.89734375,129.5315625,166.0671875,165.6921875,162.4546875,167.07833333333335,166.16666666666666,163.0575,43.45120630198315,TONE 5
23.1328125,134.41953125,123.6690625,13.4471875,17.996875,29.2246875,10.309166666666666,14.1125,24.986666666666668,13.386088357320821,TONE 5
181.5253125,130.2825,126.4675,140.2459375,148.050625,157.2628125,158.59,161.82583333333332,168.36,17.82500388076746,TONE 5
111.00515625,136.19203125,119.193125,119.234375,127.2340625,137.5428125,114.28166666666667,123.88416666666667,135.12833333333333,37.474619901332886,TONE 5
66.1896875,146.65609375,116.74171875,22.083125,30.7690625,52.215,44.74583333333333,55.89833333333333,89.295,21.114303996802143,TONE 5
171.99890625,125.590625,130.82015625,153.48625,152.1440625,152.8225,179.915,175.155,169.94416666666666,42.77033137584978,TONE 5
70.21078125,136.7590625,120.65765625,16.543125,23.8175,38.839375,54.833333333333336,66.28666666666666,82.90166666666667,27.576449694440363,TONE 5
93.94796875,137.09421875,120.64609375,55.1003125,66.3346875,95.7765625,75.87166666666667,87.01083333333334,105.73333333333333,15.229445015146645,TONE 5
103.2396875,131.82265625,126.3909375,121.9646875,121.8671875,127.0809375,117.19666666666667,118.40916666666666,124.19833333333334,34.15972824576295,TONE 5
141.72703125,128.53296875,127.15484375,126.100625,128.235,130.369375,136.01666666666668,138.13666666666666,138.8525,32.2910306603765,TONE 5
